Year,Month,NounChunk,Count
2004,9,chevron_interest,1
2004,9,kerry_focus,1
2004,9,173_company,1
2004,9,require_procedure,1
2004,9,20_chemical,1
2004,9,18_chemical,1
2004,9,43_major_source,1
2004,9,20_additional_chemical,1
2004,9,toxic_air,1
2004,9,health_risk,1
2004,9,jefferson_county,1
2004,9,epa_study,1
2004,9,safe_level,1
2004,9,epa_pace,1
2004,9,mayor_proposal,1
2004,9,community_activist,1
2004,9,new_company,1
2004,9,190_toxic_chemical,1
2004,9,100_ton,1
2004,9,pollution_map,1
2004,9,draft_regulation,1
2004,9,130_moderate_source,1
2004,9,sand_mining,1
2004,9,toxic_air_emission,1
2004,9,report_emission,1
2004,9,well_job,1
2004,9,toxic_chemical,1
2004,9,decisive_action,1
2004,9,regulatory_package,1
2004,9,major_moderate_source,1
2004,9,190_chemical,1
2004,9,similar_process,1
2004,9,substantial_modification,1
2004,9,exist_business,1
2004,9,new_business,1
2004,9,25_ton,1
2004,9,173_industrial_site,1
2004,9,1_million_people,1
2004,9,additional_cancer_case,1
2004,9,lifetime_exposure,1
2004,9,epa_computer_model,1
2004,9,cleveland_state_university,1
2004,9,renewable_energy_source,1
2004,9,flat_demand,1
2004,9,strategic_government_affair,1
2004,9,scott_parson,1
2004,9,james_newsome,1
2004,9,newsome_decision,1
2004,9,cftc_director,1
2004,9,customer_appliance,1
2004,9,coal_seam_gas,1
2004,9,long_term_solution,1
2004,9,separate_docket,1
2004,9,utility_representative,1
2004,9,monday_decision,1
2004,9,questar_official,1
2004,9,consumer_service,1
2004,9,state_committee,1
2004,9,julie_orchard,1
2004,9,processing_plant,1
2004,9,ongoing_cost,1
2004,9,customer_bill,1
2004,9,executive_vice_president,1
2004,9,manage_fund_association,1
2004,9,parent_questar_corp,1
2004,9,hedge_fund,1
2004,9,market_price,1
2004,9,26_percent_increase,1
2004,9,company_own_reserve,1
2004,9,vehicle_emission,1
2004,9,compress_natural_gas,1
2004,9,converted_suburban_truck,1
2004,9,evo_limo,1
2004,9,seth_seaberg,1
2004,9,pay_job,1
2004,9,high_rank_official,1
2004,9,corporate_buyer,1
2004,9,large_institution,1
2004,9,lead_position,1
2004,9,cftc_regulatory_influence,1
2004,9,colder_weather,1
2004,9,cold_expect_weather,1
2004,9,commodity_future_contract,1
2004,9,revise_tariff_schedule,1
2004,9,low_stock_valuation,1
2004,9,american_dependence,1
2004,9,command_control_regulation,1
2004,9,great_environmental_progress,1
2004,9,expensive_upgrade,1
2004,9,oil_refinery,1
2004,9,gasoline_price,1
2004,9,real_damage,1
2004,9,bush_white_house,1
2004,9,moderate_republican,1
2004,9,clear_distinction,1
2004,9,environmental_improvement,1
2004,9,regulatory_affair,1
2004,9,u.s_chamber,1
2004,9,bill_kovacs,1
2004,9,broad_proposal,1
2004,9,environmental_law,1
2004,9,environmental_expert,1
2004,9,paperwork_nightmare,1
2004,9,30_year,1
2004,9,endless_lawsuit,1
2004,9,kevin_madden,1
2004,9,legal_wrangling,1
2004,9,campaign_spokesman,1
2004,9,new_round,1
2004,9,year_legal_dispute,1
2004,9,questar_gas_customer,1
2004,9,close_look,1
2004,9,wright_state_university,1
2004,9,environmental_quality,1
2004,9,associate_director,1
2004,9,hunt_w._brown,1
2004,9,current_administration,1
2004,9,hudson_river,1
2004,9,old_industrial_site,1
2004,9,brownfield_bill,1
2004,9,kerry_plan,1
2004,9,cedarville_university,1
2004,9,john_leblanc,1
2004,9,cumbersome_regulation_ring,1
2004,9,bush_criticism,1
2004,9,air_district,1
2004,9,accurate_detailed_report,1
2004,9,vectren_request,1
2004,9,public_convenience,1
2004,9,wayne_snowden,1
2004,9,permit_deadline,1
2004,9,canadian_route,1
2004,9,nb_power,1
2004,9,environmental_lobbyist,1
2004,9,2001_attempt,1
2004,9,entire_system,1
2004,9,propose_route,1
2004,9,local_resident,1
2004,9,environmental_business_group,1
2004,9,boston_scientific_corp,1
2004,9,recall_boston,1
2004,9,sale_recover,1
2004,9,roughly_level,1
2004,9,drug_coat_stent,1
2004,9,70_percent_share,1
2004,9,taxus_stent,1
2004,9,maine_department,1
2004,9,multiple_public_hearing,1
2004,9,responsible_regulation,1
2004,9,public_relation,1
2004,9,utility_agency,1
2004,9,information_source,1
2004,9,nschirrip@battlecr.gannett.com_breakout,1
2004,9,90_member,1
2004,9,amp_ohio,1
2004,9,deregulation_legislation,1
2004,9,huge_issue,1
2004,9,city_resident,1
2004,9,generation_source,1
2004,9,township_resident,1
2004,9,municipal_utility,1
2004,9,low_electricity_cost,1
2004,9,policy_shift,1
2004,9,monumental_change,1
2004,9,horizon_public_act,1
2004,9,washington_county,1
2004,9,transmission_line_chance,1
2004,9,energy_sector,1
2004,9,todd_b._bates,1
2004,9,capital_improvement,1
2004,9,jeff_hatch_miller,1
2004,9,incumbent_republican_commissioner,1
2004,9,member_regulatory_board,1
2004,9,probable_return,1
2004,9,maye_track_record,1
2004,9,pipeline_safety,1
2004,9,limited_liability_company,1
2004,9,state_security_industry,1
2004,9,jim_irvin,1
2004,9,sponsor_flight,1
2004,9,public_opposition,1
2004,9,main_road,1
2004,9,state_investment_council,1
2004,9,pipeline_proposal,1
2004,9,secure_permission,1
2004,9,sept_9_hearing,1
2004,9,winning_bid,1
2004,9,carson_national_forest,1
2004,9,bill_mundell,1
2004,9,mike_gleason,1
2004,9,environmental_study,1
2004,9,primary_opposition,1
2004,9,army_corps,1
2004,9,regulatory_branch_chief,1
2004,9,richard_tomer,1
2004,9,environmental_impact,1
2004,9,offshore_wind_farm,1
2004,9,eric_stile,1
2004,9,jersey_shore_area,1
2004,9,colorless_greenhouse_gas,1
2004,9,taylor_pavilion,1
2004,9,bold_step,1
2004,9,hotly_debate_subject,1
2004,9,hot_air,1
2004,9,jane_zhang,1
2004,9,jeff_tittel,1
2004,9,conservative_republican,1
2004,9,maye_relationship,1
2004,9,new_year_term,1
2004,9,consumer_energy,1
2004,9,american_municipal_power,1
2004,9,public_act,1
2004,9,utility_customer,1
2004,9,courier_journal_dateline,1
2004,9,oct_12_hearing,1
2004,9,technical_testimony,1
2004,9,9_percent,1
2004,9,1_percent,1
2004,9,annual_increase,1
2004,9,utility_consumer_counselor,1
2004,9,indiana_office,1
2004,9,lieutenant_governor,1
2004,9,utility_merger,1
2004,9,legal_authority,1
2004,9,state_commission,1
2004,9,financial_soundness,1
2004,9,washington_regulator,1
2004,9,earning_target,1
2004,9,future_reporting_period,1
2004,9,government_sponsor_company,1
2004,9,state_attorney,1
2004,9,small_increase,1
2004,9,consumer_alert,1
2004,9,base_bill,1
2004,9,cost_saving,1
2004,9,consumer_counselor_office,1
2004,9,high_taxis,1
2004,9,system_improvement,1
2004,9,rate_request,1
2004,9,evansville_base_vectren,1
2004,9,clark_floyd_county,1
2004,9,central_southeastern_indiana,1
2004,9,49_county_region,1
2004,9,indiana_gas_territory,1
2004,9,"525,000_gas_customer",1
2004,9,propose_increase,1
2004,9,high_rate,1
2004,9,fluctuating_cost,1
2004,9,12_percent,1
2004,9,historical_climate_information,1
2004,9,normal_weather_prediction,1
2004,9,nearly_half_power,1
2004,9,dry_condition,1
2004,9,california_energy_deregulation,1
2004,9,electricity_customer,1
2004,9,fear_tanker,1
2004,9,massachusetts_coast,1
2004,9,propose_development,1
2004,9,new_brunswick,1
2004,9,nova_scotia,1
2004,9,electricity_cost,1
2004,9,consumer_choice,1
2004,9,legislation_intent,1
2004,9,energy_technology_committee,1
2004,9,state_house_committee,1
2004,9,d_battle_creek,1
2004,9,sen_mark_schauer,1
2004,9,rate_change,1
2004,9,open_market,1
2004,9,calhoun_county,1
2004,9,nick_schirripa,1
2004,9,electric_utility_service,1
2004,9,terrorist_attack,1
2004,9,energy_conference,1
2004,9,exist_pipeline,1
2004,9,regional_plan,1
2004,9,gen_asset,1
2004,9,potential_buyer,1
2004,9,welcome_relief,1
2004,9,stable_financial_ownership,1
2004,9,financially_ail_company,1
2004,9,boom_gas_demand,1
2004,9,taunton_river_site,1
2004,9,true_siting_standard,1
2004,9,gas_demand_crunch,1
2004,9,weaver_cove_facility,1
2004,9,propose_fall_river,1
2004,9,federal_post,1
2004,9,texas_utility_regulator,1
2004,9,10_option,1
2004,9,heating_power_generation,1
2004,9,adequate_supply,1
2004,9,wholesale_gas_price,1
2004,9,bloomberg_article,1
2004,9,water_level,1
2004,9,relaxed_regulation,1
2004,9,prompt_action,1
2004,9,briefly_fannie_mae,1
2004,9,smooth_volatility,1
2004,9,wall_street_expectation,1
2004,9,pervasive_earning_manipulation,1
2004,9,month_old_investigation,1
2004,9,sham_permit,1
2004,9,direct_criticism,1
2004,9,midwest_office,1
2004,9,southeastern_wisconsin_tomorrow,1
2004,9,responsible_energy,1
2004,9,technical_datum,1
2004,9,wisconsin_department,1
2004,9,epa_office,1
2004,9,fellow_staff_member,1
2004,9,warm_plume,1
2004,9,newly_hatch_fish,1
2004,9,conceptual_plan,1
2004,9,contaminate_area,1
2004,9,thorough_process,1
2004,9,expensive_task,1
2004,9,simon_buerk,1
2004,9,joseph_i._goldstein,1
2004,9,submarine_tail_system,1
2004,9,papua_new_guinea,1
2004,9,rio_tinto,1
2004,9,newmont_official,1
2004,9,community_development_project,1
2004,9,small_skeleton_staff,1
2004,9,buyat_bay,1
2004,9,revenue_sharing,1
2004,9,exxon_mobil,1
2004,9,industry_executive,1
2004,9,production_revenue,1
2004,9,new_regulatory_agency,1
2004,9,oil_company,1
2004,9,western_oil_operation,1
2004,9,government_forthright_stand,1
2004,9,warm_water,1
2004,9,water_intake_system,1
2004,9,ongoing_investigation,1
2004,9,state_energy_regulator,1
2004,9,green_image,1
2004,9,state_environmental_regulation,1
2004,9,global_warming_regulation,1
2004,9,major_hurdle,1
2004,9,new_member,1
2004,9,election_campaign,1
2004,9,global_warming_rule,1
2004,9,standard_item,1
2004,9,technological_enhancement,1
2004,9,car_company,1
2004,9,new_california_regulation,1
2004,9,2009_model_year,1
2004,9,passenger_vehicle,1
2004,9,car_emission,1
2004,9,world_regulation,1
2004,9,cut_edge_rule,1
2004,9,long_leader,1
2004,9,controversial_element,1
2004,9,faulty_datum,1
2004,9,lake_howe,1
2004,9,new_federal_regulation,1
2004,9,water_permit,1
2004,9,duane_schuettpelz,1
2004,9,key_dnr_official,1
2004,9,temperature_15_degree,1
2004,9,large_boiler,1
2004,9,2.2_billion_gallon,1
2004,9,energie_plan,1
2004,9,july_23_e,1
2004,9,lake_michigan,1
2004,9,numerous_objection,1
2004,9,peter_howe,1
2004,9,information_request,1
2004,9,federal_freedom,1
2004,9,regulator_howe_comment,1
2004,9,clean_water_law,1
2004,9,spokesman_thad_nation,1
2004,9,exist_plant,1
2004,9,sir_philip_action,1
2004,9,eastern_portion,1
2004,9,electric_power_industry,1
2004,9,supply_source,1
2004,9,product_offering,1
2004,9,electricity_supplier,1
2004,9,business_consumer_option,1
2004,9,good_possible_price,1
2004,9,electricity_choice,1
2004,9,good_broad_array,1
2004,9,electricity_competition_act,1
2004,9,nonregulate_generator,1
2004,9,rate_structure,1
2004,9,current_rule,1
2004,9,low_price,1
2004,9,constant_pressure,1
2004,9,carrier_ability,1
2004,9,delta_regulatory_filing,1
2004,9,latin_america,1
2004,9,14_foreign_country,1
2004,9,pipeline_power_asset,1
2004,9,billing_method,1
2004,9,alternative_generation,1
2004,9,telephone_call,1
2004,9,wind_energy,1
2004,9,natural_gas_leak,1
2004,9,gas_piping,1
2004,9,flood_water,1
2004,9,electric_competition_rule,1
2004,9,state_policymaker,1
2004,9,job_growth,1
2004,9,commonwealth_business_development,1
2004,9,1996_enactment,1
2004,9,reasonable_energy_price,1
2004,9,electric_supplier,1
2004,9,50_state,1
2004,9,business_owner,1
2004,9,electricity_need,1
2004,9,smc_member,1
2004,9,electricity_purchase_program,1
2004,9,customer_choice,1
2004,9,hydroelectric_power,1
2004,9,associated_press,1
2004,9,attorney_mike_carroll,1
2004,9,sir_philip_filing,1
2004,9,british_market_regulator,1
2004,9,july_order,1
2004,9,mr_wade,1
2004,9,stock_price,1
2004,9,oil_gas_reserve,1
2004,9,conservative_company,1
2004,9,unusually_proactive_approach,1
2004,9,market_abuse,1
2004,9,july_29_order,1
2004,9,statutory_right,1
2004,9,company_head,1
2004,9,company_restatement,1
2004,9,british_financial_regulator,1
2004,9,public_statement,1
2004,9,dozen_investor_lawsuit,1
2004,9,regulator_action,1
2004,9,independent_appeal_body,1
2004,9,sir_philip_statement,1
2004,9,british_regulator,1
2004,9,public_source,1
2004,9,cpr_report,1
2004,9,practical_reality,1
2004,9,firm_web_site,1
2004,9,company_credit_rating,1
2004,9,moody_investor_service,1
2004,9,electronic_datum,1
2004,9,nextel_communications_inc,1
2004,9,airwave_u.s_regulator,1
2004,9,private_utility,1
2004,9,state_agency,1
2004,9,commission_spokesman,1
2004,9,detailed_write_plan,1
2004,9,second_place,1
2004,9,new_yorker,1
2004,9,gov_george_pataki,1
2004,9,increase_cost,1
2004,9,business_group,1
2004,9,clean_energy_source,1
2004,9,new_york_state,1
2004,9,entire_country,1
2004,9,state_rule,1
2004,9,strong_case,1
2004,9,300_job,1
2004,9,irs_tax_lien,1
2004,9,mohawk_entrepreneur,1
2004,9,chief_legal_counsel,1
2004,9,kris_nakagawa,1
2004,9,appropriate_staffing,1
2004,9,price_cap,1
2004,9,west_coast,1
2004,9,spot_gasoline_price,1
2004,9,great_debate,1
2004,9,price_control,1
2004,9,utility_power_industry,1
2004,9,responsible_resource_development,1
2004,9,parent_company,1
2004,9,strong_financial_hand,1
2004,9,montana_power_co.,1
2004,9,energy_environmental_issue,1
2004,9,green_party_ticket,1
2004,9,wither_effect,1
2004,9,180_different_program,1
2004,9,minimal_impact,1
2004,9,high_share,1
2004,9,st_regis_mohawks,1
2004,9,devastating_impact,1
2004,9,akwesasne_petroleum_co,1
2004,9,randy_jock,1
2004,9,gas_station,1
2004,9,trade_group,1
2004,9,federal_highway_lobby,1
2004,9,federal_taxman,1
2004,9,highway_trust_fund,1
2004,9,united_states_treasury,1
2004,9,compliant_competitor,1
2004,9,competitive_advantage,1
2004,9,noncompliant_dealer,1
2004,9,viable_action,1
2004,9,tribal_staff,1
2004,9,business_task_force,1
2004,9,highway_fund,1
2004,9,bob_kelleher_kelleher,1
2004,9,pilot_project,1
2004,9,legal_expert,1
2004,9,montana_secretary,1
2004,9,bold_plan,1
2004,9,transmission_development,1
2004,9,cost_recovery,1
2004,9,five-_state_region,1
2004,9,regulatory_commission,1
2004,9,future_work,1
2004,9,significant_transmission_upgrade,1
2004,9,10_year,1
2004,9,west_transmission_system,1
2004,9,ambitious_endeavor,1
2004,9,nora_brownell,1
2004,9,perfect_answer,1
2004,9,transmission_expansion_project,1
2004,9,private_group,1
2004,9,single_state_initiative,1
2004,9,energy_bill,1
2004,9,new_transmission_infrastructure,1
2004,9,bob_brown_brown,1
2004,9,regulatory_power,1
2004,9,rocky_mountain,1
2004,9,new_mine,1
2004,9,natural_resource_development,1
2004,9,state_regulatory_policy,1
2004,9,natural_resource_company,1
2004,9,tax_break,1
2004,9,oil_gas_production,1
2004,9,free_unregulated_market,1
2004,9,huge_deposit,1
2004,9,minimal_government_regulation,1
2004,9,resource_industry,1
2004,9,libertarian_stan_jones,1
2004,9,utility_deregulation,1
2004,9,vocal_critic,1
2004,9,national_forest_land,1
2004,9,million_roadless_acre,1
2004,9,president_bush_initiative,1
2004,9,forest_management,1
2004,9,montana_river,1
2004,9,expect_severe_impact,1
2004,9,local_economy,1
2004,9,lower_price_sale,1
2004,9,california_regulation,1
2004,9,federal_court,1
2004,9,expensive_environmental_regulation,1
2004,9,state_legislation,1
2004,9,executive_director,1
2004,9,russell_long,1
2004,9,fuel_mileage,1
2004,9,entire_nation,1
2004,9,automobile_industry,1
2004,9,environmental_trailblazer,1
2004,9,state_late_attempt,1
2004,9,car_maker,1
2004,9,ucla_school,1
2004,9,associate_dean,1
2004,9,ann_carlson,1
2004,9,huge_preemption_question,1
2004,9,day_slump,1
2004,9,market_highlight,1
2004,9,canadian_official,1
2004,9,alternative_coolant,1
2004,9,federal_excise_taxis,1
2004,9,air_conditioning_system,1
2004,9,tom_cackett,1
2004,9,electric_car,1
2004,9,state_authority,1
2004,9,gov_arnold_schwarzenegger,1
2004,9,california_waiver,1
2004,9,air_pollution_regulation,1
2004,9,air_quality,1
2004,9,overall_performance,1
2004,9,fuel_efficiency,1
2004,9,efficient_gear,1
2004,9,variable_speed_transmission,1
2004,9,carbon_dioxide_emission,1
2004,9,2000_election_campaign,1
2004,9,president_bush,1
2004,9,new_car,1
2004,9,global_warming_impact,1
2004,9,seven_year,1
2004,9,accounting_rule,1
2004,9,wednesday_regulatory_report,1
2004,9,chief_rival,1
2004,9,5_percent,1
2004,9,community_program,1
2004,9,devastating_effect,1
2004,9,federal_level,1
2004,9,special_community_meeting,1
2004,9,irs_action,1
2004,9,tribe_legal_department,1
2004,9,energetic_response,1
2004,9,st_regis_government,1
2004,9,congressional_statute,1
2004,9,new_tax_burden,1
2004,9,brad_waterman,1
2004,9,meaningful_discussion,1
2004,9,sovereign_tribal_government,1
2004,9,indiancountry.com_web_site,1
2004,9,previous_article,1
2004,9,tax_obligation,1
2004,9,tax_liability,1
2004,9,severe_impact,1
2004,9,canadian_border,1
2004,9,consultation_policy,1
2004,9,christie_jacob,1
2004,9,investor_own_utility,1
2004,9,broad_problem,1
2004,9,broad_application_regulation,1
2004,9,prior_consultation,1
2004,9,import_regulation,1
2004,9,indian_tribal_government,1
2004,9,irs_office,1
2004,9,18.4_cent,1
2004,9,sovereign_tribe,1
2004,9,federal_excise_tax,1
2004,9,act_assistant_secretary,1
2004,9,fuel_import,1
2004,9,abusive_situation,1
2004,9,diesel_fuel,1
2004,9,import_gasoline,1
2004,9,fuel_dealer,1
2004,9,rival_software_company,1
2009,5,climate_change,20
2009,5,greenhouse_gas,16
2009,5,polar_bear,16
2009,5,carbon_emission,11
2009,5,global_warming,10
2009,5,greenhouse_gas_emission,10
2009,5,endangered_species_act,10
2009,5,environmental_protection_agency,9
2009,5,fossil_fuel,8
2009,5,new_regulation,7
2009,5,clean_air_act,6
2009,5,carbon_dioxide,6
2009,5,federal_regulation,6
2009,5,federal_government,5
2009,5,interior_department,5
2009,5,executive_director,5
2009,5,arctic_sea_ice,5
2009,5,president_obama,4
2009,5,senator_letter,4
2009,5,emission_limit,4
2009,5,las_brisa,4
2009,5,fuel_efficiency,4
2009,5,bush_regulation,4
2009,5,seven_state,4
2009,5,gru_customer,4
2009,5,big_decision,4
2009,5,united_states,4
2009,5,auto_company,4
2009,5,new_york,4
2009,5,energy_company,4
2009,5,bush_administration_policy,4
2009,5,american_renewable,4
2009,5,strict_government_regulation,3
2009,5,utility_bill,3
2009,5,environmental_agency,3
2009,5,greenhouse_pollution,3
2009,5,haynesville_shale,3
2009,5,crude_oil,3
2009,5,indirect_impact,3
2009,5,future_investment,3
2009,5,overreaching_regulation,3
2009,5,obama_administration,3
2009,5,new_rule,3
2009,5,jim_tankersley,3
2009,5,environmental_conservation,3
2009,5,new_technology,3
2009,5,precarious_state,3
2009,5,habitat_erosion,3
2009,5,threaten_specie,3
2009,5,comprehensive_set,3
2009,5,single_great_threat,3
2009,5,bush_official,3
2009,5,farm_interest,3
2009,5,american_petroleum_institute,3
2009,5,state_utility_regulator,3
2009,5,heat_trap_gas,3
2009,5,house_bill,3
2009,5,nuclear_power,3
2009,5,electric_utility,3
2009,5,national_association,3
2009,5,economic_growth,3
2009,5,energy_efficiency,3
2009,5,climate_regulation,3
2009,5,power_plant,3
2009,5,stretch_code,2
2009,5,broad_cap,2
2009,5,future_energy,2
2009,5,acid_rain,2
2009,5,coal_generator,2
2009,5,ethic_policy,2
2009,5,natural_gas_issue,2
2009,5,bear_rule,2
2009,5,mr_gray,2
2009,5,biological_diversity,2
2009,5,emission_allowance,2
2009,5,president_barack_obama,2
2009,5,species_protection_law,2
2009,5,noah_greenwald,2
2009,5,stretch_regulation,2
2009,5,coal_mine,2
2009,5,mr_montgomery,2
2009,5,public_health,2
2009,5,government_arsenal,2
2009,5,right_way,2
2009,5,andrew_wetzler,2
2009,5,regulatory_environmental_standard,2
2009,5,major_issue,2
2009,5,emergency_power,2
2009,5,industry_decision,2
2009,5,corpus_christi,2
2009,5,broome_county,2
2009,5,service_area,2
2009,5,cap_trade_legislation,2
2009,5,salazar_decision,2
2009,5,environment_panel,2
2009,5,sen_barbara_boxer,2
2009,5,texas_commission,2
2009,5,key_element,2
2009,5,come_decade,2
2009,5,bear_population,2
2009,5,environmental_quality,2
2009,5,natural_gas_frontier,2
2009,5,green_initiative,2
2009,5,wildlife_conservation,2
2009,5,gun_violence,2
2009,5,specie_law,2
2009,5,bad_fear,2
2009,5,gru_official,2
2009,5,jack_gerard,2
2009,5,year_end,2
2009,5,renewable_energy_source,2
2009,5,wind_power,2
2009,5,regulatory_approval,2
2009,5,utility_ratepayer,2
2009,5,biomass_power_plant,2
2009,5,negligible_increase,2
2009,5,future_year,2
2009,5,30_year_contract,2
2009,5,35_percent,2
2009,5,future_energy_supply,2
2009,5,price_volatility,2
2009,5,clean_emission,2
2009,5,gainesville_regional_utility,2
2009,5,solar_energy_initiative,2
2009,5,deerhaven_ii,2
2009,5,boston_base_company,2
2009,5,global_warming_concern,2
2009,5,big_variable,2
2009,5,new_coal_plant,2
2009,5,biomass_produce_energy,2
2009,5,gary_gensler,2
2009,5,carbon_dioxide_emission,2
2009,5,future_regulation,2
2009,5,regulate_utility,2
2009,5,government_knowledgeable_biologist,2
2009,5,michigan_upper_peninsula,2
2009,5,bush_era_regulation,2
2009,5,economic_chaos,2
2009,5,vice_president,2
2009,5,25_mile,2
2009,5,air_pollution,2
2009,5,production_capacity,2
2009,5,debt_load,2
2009,5,business_community,2
2009,5,tva_access,2
2009,5,ethanol_link,2
2009,5,additional_generating_capacity,2
2009,5,independent_producer,2
2009,5,lead_advocate,2
2009,5,high_price,2
2009,5,utility_official,2
2009,5,air_quality,2
2009,5,common_sense_decision,2
2009,5,nation_carbon_emission,2
2009,5,common_concern,2
2009,5,regulatory_agency,2
2009,5,web_site,2
2009,5,energy_price,2
2009,5,proper_mechanism,2
2009,5,steven_rhoad,2
2009,5,pennsylvania_oil,2
2009,5,gas_producer,2
2009,5,trade_association,2
2009,5,gas_rush,2
2009,5,especially_post-9/11,2
2009,5,cap_trade_program,2
2009,5,redundant_safety_system,2
2009,5,continuous_training,2
2009,5,safety_concerned_citizen,2
2009,5,mile_island,2
2009,5,nuclear_energy,2
2009,5,major_security_incident,2
2009,5,nuclear_power_plant,2
2009,5,high_security_standard,2
2009,5,american_industry,2
2009,5,local_community,2
2009,5,climate_change_legislation,2
2009,5,vast_majority,2
2009,5,vehicle_manufacturer,2
2009,5,oil_price,2
2009,5,surround_area,2
2009,5,oil_sand,2
2009,5,downeast_lng,2
2009,5,major_step,2
2009,5,coast_guard,2
2009,5,dave_mccurdy,2
2009,5,cafe_standard,2
2009,5,utility_regulator,2
2009,5,delivery_rate,2
2009,5,driveway_ordinance,2
2009,5,conservation_program,2
2009,5,new_administration,2
2009,5,great_length,2
2009,5,nuclear_regulatory_commission,2
2009,5,company_official,2
2009,5,20_year,2
2009,5,fuel_economy_standard,2
2009,5,mr_obama,2
2009,5,mr_markey,2
2009,5,actual_safety_record,2
2009,5,excessive_speculation,2
2009,5,obama_critic,2
2009,5,bush_interior_department,2
2009,5,barack_obama,2
2009,5,20_percent,2
2009,5,underground_tank,2
2009,5,water_pollution,2
2009,5,appalachian_basin,2
2009,5,fledgling_green_industry,2
2009,5,consumer_advocate,2
2009,5,biodiesel_blend,2
2009,5,40_percent,2
2009,5,california_regulator,2
2009,5,gas_guzzler,2
2009,5,underground_fuel_tank,2
2009,5,regulatory_issue,2
2009,5,certain_type,2
2009,5,bear_shielded_status,2
2009,5,new_car,2
2009,5,sharon_ward,2
2009,5,excessive_regulation,2
2009,5,fleet_yard,2
2009,5,center_director,2
2009,5,rep_doc_hastings,2
2009,5,gas_station,2
2009,5,southern_tier,2
2009,5,3_1_vote,2
2009,5,white_house,2
2009,5,special_notification,1
2009,5,local_regulation,1
2009,5,sen_bernie_sanders,1
2009,5,state_federal_regulator,1
2009,5,bond_road,1
2009,5,rural_area,1
2009,5,financial_service,1
2009,5,significant_role,1
2009,5,deepwater_port_act,1
2009,5,loop_developer,1
2009,5,sullivan_county,1
2009,5,drilling_process,1
2009,5,county_legislator,1
2009,5,severance_taxis,1
2009,5,water_carry_truck,1
2009,5,legislator_request,1
2009,5,fracke_process,1
2009,5,staff_writer,1
2009,5,tompkin_county_official,1
2009,5,gas_drilling_company,1
2009,5,natural_gas_drilling,1
2009,5,suspend_trading,1
2009,5,state_regulatory_process,1
2009,5,marcellus_shale,1
2009,5,inspection_enforcement_program,1
2009,5,regular_meeting,1
2009,5,contact_dan_mclean,1
2009,5,site_plan_review,1
2009,5,capital_cost,1
2009,5,life_cycle,1
2009,5,sander_urge_regulator,1
2009,5,oil_speculation_burlington,1
2009,5,online_quarterly_report,1
2009,5,strict_speculation_limit,1
2009,5,active_role,1
2009,5,home_heating_oil,1
2009,5,strong_regulator,1
2009,5,price_jump,1
2009,5,wall_street_speculator,1
2009,5,offshore_oil_port,1
2009,5,clear_indication,1
2009,5,energy_company_profit,1
2009,5,commission_new_chairman,1
2009,5,high_oil_price,1
2009,5,price_manipulation,1
2009,5,tax_break,1
2009,5,651_4877_dmclean@bfp.burlingtonfreepress.com,1
2009,5,blame_speculator,1
2009,5,senator_bernie_sanders,1
2009,5,high_level,1
2009,5,future_electric_bill,1
2009,5,emergency_responder,1
2009,5,increase_margin_requirement,1
2009,5,hydro_fracke_chemical,1
2009,5,planning_leeway,1
2009,5,regulator_chairman,1
2009,5,industrial_driveway_designation,1
2009,5,morgan_stanley,1
2009,5,large_variable,1
2009,5,goldman_sachs,1
2009,5,rate_payer,1
2009,5,recent_meeting,1
2009,5,great_impact,1
2009,5,colorado_spring,1
2009,5,coal_utility,1
2009,5,energy_cost_ranking,1
2009,5,crude_oil_price,1
2009,5,major_energy_commodity,1
2009,5,state_official,1
2009,5,margin_requirement,1
2009,5,regulatory_chain_reaction,1
2009,5,u.s_regulation,1
2009,5,american_vehicle,1
2009,5,counterproductive_effect,1
2009,5,vintage_differentiate_regulation,1
2009,5,energy_efficiency_technology,1
2009,5,anticipate_reduction,1
2009,5,gasoline_usage,1
2009,5,electric_power,1
2009,5,nick_chamber,1
2009,5,technical_solution,1
2009,5,catalytic_converter,1
2009,5,greenhouse_gas_standard,1
2009,5,past_year,1
2009,5,good_reason,1
2009,5,environmental_leader,1
2009,5,smart_measure,1
2009,5,share_goal,1
2009,5,u.s_car,1
2009,5,35.5_mpg,1
2009,5,chinese_efficiency_standard,1
2009,5,popular_trend,1
2009,5,carbon_fuel_source,1
2009,5,west_virginia,1
2009,5,broadband_connectivity,1
2009,5,rugged_mountainous_area,1
2009,5,new_regulatory_effort,1
2009,5,new_fuel_efficiency,1
2009,5,good_day,1
2009,5,negative_consequence,1
2009,5,environmental_community,1
2009,5,diebold_report_revenue,1
2009,5,pende_house_sale,1
2009,5,record_low,1
2009,5,settle_fraud_charge,1
2009,5,civil_charge,1
2009,5,security_fraud,1
2009,5,tentative_deal,1
2009,5,automobile_manufacturer,1
2009,5,wild_praise,1
2009,5,fuel_efficiency_standard,1
2009,5,tough_regulator,1
2009,5,tough_critic,1
2009,5,sam_kazman,1
2009,5,competitive_enterprise_institute,1
2009,5,vehicle_size,1
2009,5,car_company,1
2009,5,unintentional_effect,1
2009,5,auto_alliance,1
2009,5,major_automaker,1
2009,5,obama_administration_announcement,1
2009,5,national_program,1
2009,5,ghg_emission,1
2009,5,miracle_work,1
2009,5,marlo_lewis,1
2009,5,senior_fellow,1
